feature,importance,importance_pct
vol_lag1,0.430796521306583,43.0796521306583
roll_std_20,0.42977456134937,42.977456134937
ewm_vol,0.1230039945565799,12.30039945565799
roll_std_30,0.01642492278746701,1.642492278746701
