feature,importance,importance_pct
vol_lag1,0.4474423663028782,44.74423663028782
roll_std_20,0.42312510291900507,42.31251029190051
ewm_vol,0.07732290726320386,7.732290726320386
roll_std_30,0.052109623514912884,5.210962351491288
