model,timestamp,best_params,features,train_size,val_size,test_size,train_mae,train_rmse,val_mae,val_rmse,test_mae,test_rmse,test_mae_pct
SVR,2025-12-04 20:48:13,"{'kernel': 'rbf', 'gamma': np.float64(0.025118864315095822), 'epsilon': np.float64(0.00046415888336127773), 'C': np.float64(0.23101297000831592)}","['vol_lag1', 'roll_std_20', 'abs_return_ma5', 'ewm_vol', 'roll_std_30']",921,90,260,0.00021235914783931492,0.000275812274022046,0.0002711076390433186,0.0003300263497811489,0.00021223883022091747,0.0002755691476011505,4.399436986769599
