feature,importance,importance_pct
vol_lag1,0.44827389170534704,44.8273891705347
roll_std_20,0.42335896325681277,42.335896325681276
ewm_vol,0.12460531802102254,12.460531802102254
roll_std_30,0.003761827016817665,0.3761827016817665
