feature,importance,importance_pct
vol_lag1,0.44174274116388773,44.17427411638877
roll_std_20,0.434308339167535,43.4308339167535
ewm_vol,0.10079030799458796,10.079030799458796
roll_std_30,0.023158611673989173,2.3158611673989173
